city,latitude,longitude,month,year,rainfall,elevation,Climate_Type
Sanandaj,35.314,46.998,5.0,2007.0,37.3395,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,5.0,2007.0,6.5293,-23.0,
Semnan,35.576,53.388,5.0,2007.0,16.0172,1130.0,
Shahr-e Kord,32.326,50.859,5.0,2007.0,34.2789,2076.0,
Shiraz,29.591,52.583,5.0,2007.0,8.0596,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,5.0,2007.0,43.5627,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,5.0,2007.0,16.6293,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,5.0,2007.0,26.2192,1870.0,
Yazd,31.897,54.367,5.0,2007.0,9.0798,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,5.0,2007.0,1.7343,1372.0,
Zanjan,36.674,48.484,5.0,2007.0,41.5223,1638.0,
Nowshahr,36.649,51.496,5.0,2007.0,134.1268,-21.0,
Ahvaz,31.318,48.669,6.0,2007.0,0.0,20.0,Desert Climate (BWh)
Arak,34.091,49.689,6.0,2007.0,8.8758,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,6.0,2007.0,38.9718,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,6.0,2007.0,0.102,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,6.0,2007.0,0.0,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,6.0,2007.0,2.3465,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,6.0,2007.0,23.4647,1070.0,
Esfahan,32.653,51.667,6.0,2007.0,2.6525,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,6.0,2007.0,15.4051,155.0,
Hamadan,34.798,48.514,6.0,2007.0,10.5081,1741.0,
Ilam,33.636,46.42,6.0,2007.0,349.7259,1380.0,
Karaj,35.84,50.939,6.0,2007.0,19.6899,1321.0,
Kermanshah,34.314,47.065,6.0,2007.0,3.9788,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,6.0,2007.0,0.0,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,6.0,2007.0,56.1112,1150.0,
Mashhad,36.297,59.605,6.0,2007.0,4.795,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,6.0,2007.0,11.6303,1332.0,
Qazvin,36.269,50.004,6.0,2007.0,48.8678,1278.0,
Qom,34.641,50.875,6.0,2007.0,10.5081,930.0,
Rasht,37.28,49.583,6.0,2007.0,5.7131,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,6.0,2007.0,10.3041,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,6.0,2007.0,22.5465,-23.0,
Semnan,35.576,53.388,6.0,2007.0,20.5061,1130.0,
Shahr-e Kord,32.326,50.859,6.0,2007.0,16.0172,2076.0,
Shiraz,29.591,52.583,6.0,2007.0,0.6121,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,6.0,2007.0,24.3829,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,6.0,2007.0,16.9354,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,6.0,2007.0,17.7515,1870.0,
Yazd,31.897,54.367,6.0,2007.0,2.4485,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,6.0,2007.0,2.0404,1372.0,
Zanjan,36.674,48.484,6.0,2007.0,40.4001,1638.0,
Nowshahr,36.649,51.496,6.0,2007.0,5.6931,-21.0,
Ahvaz,31.318,48.669,7.0,2007.0,0.0,20.0,Desert Climate (BWh)
Arak,34.091,49.689,7.0,2007.0,0.7141,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,7.0,2007.0,53.5607,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,7.0,2007.0,0.102,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,7.0,2007.0,0.0,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,7.0,2007.0,0.5101,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,7.0,2007.0,4.5909,1070.0,
Esfahan,32.653,51.667,7.0,2007.0,0.102,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,7.0,2007.0,4.1828,155.0,
Hamadan,34.798,48.514,7.0,2007.0,1.8364,1741.0,
Ilam,33.636,46.42,7.0,2007.0,639.974,1380.0,
Karaj,35.84,50.939,7.0,2007.0,12.9566,1321.0,
Kermanshah,34.314,47.065,7.0,2007.0,1.1222,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,7.0,2007.0,0.0,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,7.0,2007.0,43.6647,1150.0,
Mashhad,36.297,59.605,7.0,2007.0,2.5505,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,7.0,2007.0,12.4465,1332.0,
Qazvin,36.269,50.004,7.0,2007.0,21.5263,1278.0,
Qom,34.641,50.875,7.0,2007.0,2.6525,930.0,
Rasht,37.28,49.583,7.0,2007.0,61.0082,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,7.0,2007.0,4.0808,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,7.0,2007.0,14.3849,-23.0,
Semnan,35.576,53.388,7.0,2007.0,4.2849,1130.0,
Shahr-e Kord,32.326,50.859,7.0,2007.0,0.3061,2076.0,
Shiraz,29.591,52.583,7.0,2007.0,0.4081,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,7.0,2007.0,36.5233,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,7.0,2007.0,10.1,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,7.0,2007.0,0.7141,1870.0,
Yazd,31.897,54.367,7.0,2007.0,0.3061,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,7.0,2007.0,0.204,1372.0,
Zanjan,36.674,48.484,7.0,2007.0,23.0566,1638.0,
Nowshahr,36.649,51.496,7.0,2007.0,61.0182,-21.0,
Ahvaz,31.318,48.669,8.0,2007.0,0.0,20.0,Desert Climate (BWh)
Arak,34.091,49.689,8.0,2007.0,0.204,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,8.0,2007.0,43.3587,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,8.0,2007.0,0.204,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,8.0,2007.0,0.0,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,8.0,2007.0,0.0,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,8.0,2007.0,0.5101,1070.0,
Esfahan,32.653,51.667,8.0,2007.0,0.0,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,8.0,2007.0,1.5303,155.0,
Hamadan,34.798,48.514,8.0,2007.0,0.5101,1741.0,
Ilam,33.636,46.42,8.0,2007.0,386.5553,1380.0,
Karaj,35.84,50.939,8.0,2007.0,3.0606,1321.0,
Kermanshah,34.314,47.065,8.0,2007.0,0.102,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,8.0,2007.0,2.5505,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,8.0,2007.0,28.3617,1150.0,
Mashhad,36.297,59.605,8.0,2007.0,0.0,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,8.0,2007.0,4.0808,1332.0,
Qazvin,36.269,50.004,8.0,2007.0,18.8738,1278.0,
Qom,34.641,50.875,8.0,2007.0,1.2242,930.0,
Rasht,37.28,49.583,8.0,2007.0,16.0172,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,8.0,2007.0,0.3061,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,8.0,2007.0,8.5697,-23.0,
Semnan,35.576,53.388,8.0,2007.0,0.4081,1130.0,
Shahr-e Kord,32.326,50.859,8.0,2007.0,0.0,2076.0,
Shiraz,29.591,52.583,8.0,2007.0,0.102,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,8.0,2007.0,16.1192,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,8.0,2007.0,1.3263,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,8.0,2007.0,0.204,1870.0,
Yazd,31.897,54.367,8.0,2007.0,0.102,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,8.0,2007.0,0.7141,1372.0,
Zanjan,36.674,48.484,8.0,2007.0,20.2,1638.0,
Nowshahr,36.649,51.496,8.0,2007.0,15.9872,-21.0,
Ahvaz,31.318,48.669,9.0,2007.0,0.0,20.0,Desert Climate (BWh)
Arak,34.091,49.689,9.0,2007.0,0.0,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,9.0,2007.0,11.8344,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,9.0,2007.0,0.0,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,9.0,2007.0,0.0,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,9.0,2007.0,0.0,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,9.0,2007.0,6.1212,1070.0,
Esfahan,32.653,51.667,9.0,2007.0,0.0,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,9.0,2007.0,13.8748,155.0,
Hamadan,34.798,48.514,9.0,2007.0,0.0,1741.0,
Ilam,33.636,46.42,9.0,2007.0,557.6435,1380.0,
Karaj,35.84,50.939,9.0,2007.0,11.2222,1321.0,
Kermanshah,34.314,47.065,9.0,2007.0,0.0,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,9.0,2007.0,3.2647,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,9.0,2007.0,52.4385,1150.0,
Mashhad,36.297,59.605,9.0,2007.0,1.8364,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,9.0,2007.0,0.102,1332.0,
Qazvin,36.269,50.004,9.0,2007.0,16.8334,1278.0,
Qom,34.641,50.875,9.0,2007.0,4.5909,930.0,
Rasht,37.28,49.583,9.0,2007.0,1.0202,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,9.0,2007.0,0.0,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,9.0,2007.0,62.1304,-23.0,
Semnan,35.576,53.388,9.0,2007.0,0.7141,1130.0,
Shahr-e Kord,32.326,50.859,9.0,2007.0,0.0,2076.0,
Shiraz,29.591,52.583,9.0,2007.0,0.0,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,9.0,2007.0,0.204,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,9.0,2007.0,3.5707,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,9.0,2007.0,0.0,1870.0,
Yazd,31.897,54.367,9.0,2007.0,0.0,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,9.0,2007.0,0.0,1372.0,
Zanjan,36.674,48.484,9.0,2007.0,8.0596,1638.0,
Nowshahr,36.649,51.496,9.0,2007.0,0.9902,-21.0,
Ahvaz,31.318,48.669,10.0,2007.0,0.102,20.0,Desert Climate (BWh)
Arak,34.091,49.689,10.0,2007.0,1.6323,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,10.0,2007.0,21.8324,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,10.0,2007.0,0.5101,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,10.0,2007.0,1.5303,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,10.0,2007.0,0.102,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,10.0,2007.0,3.2647,1070.0,
Esfahan,32.653,51.667,10.0,2007.0,0.4081,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,10.0,2007.0,11.0182,155.0,
Hamadan,34.798,48.514,10.0,2007.0,1.0202,1741.0,
Ilam,33.636,46.42,10.0,2007.0,27.9536,1380.0,
Karaj,35.84,50.939,10.0,2007.0,13.8748,1321.0,
Kermanshah,34.314,47.065,10.0,2007.0,0.4081,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,10.0,2007.0,14.3849,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,10.0,2007.0,43.6647,1150.0,
Mashhad,36.297,59.605,10.0,2007.0,1.1222,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,10.0,2007.0,12.7526,1332.0,
Qazvin,36.269,50.004,10.0,2007.0,15.8132,1278.0,
Qom,34.641,50.875,10.0,2007.0,10.5081,930.0,
Rasht,37.28,49.583,10.0,2007.0,10.4061,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,10.0,2007.0,0.6121,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,10.0,2007.0,44.6849,-23.0,
Semnan,35.576,53.388,10.0,2007.0,1.9384,1130.0,
Shahr-e Kord,32.326,50.859,10.0,2007.0,0.204,2076.0,
Shiraz,29.591,52.583,10.0,2007.0,2.5505,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,10.0,2007.0,19.894,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,10.0,2007.0,8.7738,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,10.0,2007.0,1.3263,1870.0,
Yazd,31.897,54.367,10.0,2007.0,0.6121,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,10.0,2007.0,0.0,1372.0,
Zanjan,36.674,48.484,10.0,2007.0,12.1404,1638.0,
Nowshahr,36.649,51.496,10.0,2007.0,10.4161,-21.0,
Ahvaz,31.318,48.669,11.0,2007.0,3.5707,20.0,Desert Climate (BWh)
Arak,34.091,49.689,11.0,2007.0,16.5273,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,11.0,2007.0,49.4799,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,11.0,2007.0,0.0,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,11.0,2007.0,0.204,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,11.0,2007.0,0.9182,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,11.0,2007.0,22.6485,1070.0,
Esfahan,32.653,51.667,11.0,2007.0,2.1424,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,11.0,2007.0,35.6051,155.0,
Hamadan,34.798,48.514,11.0,2007.0,12.0384,1741.0,
Ilam,33.636,46.42,11.0,2007.0,13.1606,1380.0,
Karaj,35.84,50.939,11.0,2007.0,44.889,1321.0,
Kermanshah,34.314,47.065,11.0,2007.0,14.997,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,11.0,2007.0,2.9586,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,11.0,2007.0,108.7537,1150.0,
Mashhad,36.297,59.605,11.0,2007.0,13.6707,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,11.0,2007.0,34.6869,1332.0,
Qazvin,36.269,50.004,11.0,2007.0,57.5395,1278.0,
Qom,34.641,50.875,11.0,2007.0,34.891,930.0,
Rasht,37.28,49.583,11.0,2007.0,39.5839,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,11.0,2007.0,12.1404,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,11.0,2007.0,112.7325,-23.0,
Semnan,35.576,53.388,11.0,2007.0,11.3243,1130.0,
Shahr-e Kord,32.326,50.859,11.0,2007.0,4.3869,2076.0,
Shiraz,29.591,52.583,11.0,2007.0,0.7141,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,11.0,2007.0,33.1566,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,11.0,2007.0,28.9738,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,11.0,2007.0,1.9384,1870.0,
Yazd,31.897,54.367,11.0,2007.0,0.102,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,11.0,2007.0,2.8566,1372.0,
Zanjan,36.674,48.484,11.0,2007.0,33.4627,1638.0,
Nowshahr,36.649,51.496,11.0,2007.0,39.5639,-21.0,
Ahvaz,31.318,48.669,12.0,2007.0,52.3365,20.0,Desert Climate (BWh)
Arak,34.091,49.689,12.0,2007.0,50.5001,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,12.0,2007.0,62.8446,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,12.0,2007.0,0.8162,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,12.0,2007.0,31.0142,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,12.0,2007.0,10.1,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,12.0,2007.0,19.792,1070.0,
Esfahan,32.653,51.667,12.0,2007.0,16.2212,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,12.0,2007.0,23.6687,155.0,
Hamadan,34.798,48.514,12.0,2007.0,47.1334,1741.0,
Ilam,33.636,46.42,12.0,2007.0,1.1222,1380.0,
Karaj,35.84,50.939,12.0,2007.0,44.4809,1321.0,
Kermanshah,34.314,47.065,12.0,2007.0,52.2344,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,12.0,2007.0,34.4829,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,12.0,2007.0,80.6981,1150.0,
Mashhad,36.297,59.605,12.0,2007.0,30.198,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,12.0,2007.0,34.891,1332.0,
Qazvin,36.269,50.004,12.0,2007.0,68.9658,1278.0,
Qom,34.641,50.875,12.0,2007.0,47.5415,930.0,
Rasht,37.28,49.583,12.0,2007.0,154.1528,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,12.0,2007.0,44.5829,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,12.0,2007.0,65.2931,-23.0,
Semnan,35.576,53.388,12.0,2007.0,16.1192,1130.0,
Shahr-e Kord,32.326,50.859,12.0,2007.0,30.8102,2076.0,
Shiraz,29.591,52.583,12.0,2007.0,31.6263,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,12.0,2007.0,32.9526,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,12.0,2007.0,32.5445,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,12.0,2007.0,32.7486,1870.0,
Yazd,31.897,54.367,12.0,2007.0,9.3859,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,12.0,2007.0,0.8162,1372.0,
Zanjan,36.674,48.484,12.0,2007.0,59.0698,1638.0,
Nowshahr,36.649,51.496,12.0,2007.0,154.1328,-21.0,
Ahvaz,31.318,48.669,1.0,2008.0,50.194,20.0,Desert Climate (BWh)
Arak,34.091,49.689,1.0,2008.0,54.5809,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,1.0,2008.0,32.9526,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,1.0,2008.0,74.6789,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,1.0,2008.0,82.3305,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,1.0,2008.0,44.1748,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,1.0,2008.0,11.5283,1070.0,
Esfahan,32.653,51.667,1.0,2008.0,17.1394,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,1.0,2008.0,23.1586,155.0,
Hamadan,34.798,48.514,1.0,2008.0,44.6849,1741.0,
Ilam,33.636,46.42,1.0,2008.0,13.5687,1380.0,
Karaj,35.84,50.939,1.0,2008.0,68.5577,1321.0,
Kermanshah,34.314,47.065,1.0,2008.0,51.8264,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,1.0,2008.0,81.2082,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,1.0,2008.0,91.6143,1150.0,
Mashhad,36.297,59.605,1.0,2008.0,19.0778,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,1.0,2008.0,10.5081,1332.0,
Qazvin,36.269,50.004,1.0,2008.0,74.0668,1278.0,
Qom,34.641,50.875,1.0,2008.0,58.4577,930.0,
Rasht,37.28,49.583,1.0,2008.0,69.0678,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,1.0,2008.0,34.1768,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,1.0,2008.0,53.8668,-23.0,
Semnan,35.576,53.388,1.0,2008.0,22.5465,1130.0,
Shahr-e Kord,32.326,50.859,1.0,2008.0,29.0758,2076.0,
Shiraz,29.591,52.583,1.0,2008.0,71.1082,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,1.0,2008.0,10.1,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,1.0,2008.0,48.6637,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,1.0,2008.0,46.3173,1870.0,
Yazd,31.897,54.367,1.0,2008.0,24.5869,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,1.0,2008.0,38.2576,1372.0,
Zanjan,36.674,48.484,1.0,2008.0,50.2961,1638.0,
Nowshahr,36.649,51.496,1.0,2008.0,69.0378,-21.0,
Ahvaz,31.318,48.669,2.0,2008.0,5.203,20.0,Desert Climate (BWh)
Arak,34.091,49.689,2.0,2008.0,25.6071,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,2.0,2008.0,57.7435,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,2.0,2008.0,0.204,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,2.0,2008.0,1.3263,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,2.0,2008.0,12.0384,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,2.0,2008.0,17.7515,1070.0,
Esfahan,32.653,51.667,2.0,2008.0,4.4889,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,2.0,2008.0,15.201,155.0,
Hamadan,34.798,48.514,2.0,2008.0,31.1162,1741.0,
Ilam,33.636,46.42,2.0,2008.0,3.1626,1380.0,
Karaj,35.84,50.939,2.0,2008.0,26.8314,1321.0,
Kermanshah,34.314,47.065,2.0,2008.0,38.6657,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,2.0,2008.0,41.2162,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,2.0,2008.0,45.8072,1150.0,
Mashhad,36.297,59.605,2.0,2008.0,17.5475,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,2.0,2008.0,39.1758,1332.0,
Qazvin,36.269,50.004,2.0,2008.0,44.0728,1278.0,
Qom,34.641,50.875,2.0,2008.0,25.3011,930.0,
Rasht,37.28,49.583,2.0,2008.0,135.8912,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,2.0,2008.0,48.3577,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,2.0,2008.0,26.9334,-23.0,
Semnan,35.576,53.388,2.0,2008.0,15.8132,1130.0,
Shahr-e Kord,32.326,50.859,2.0,2008.0,7.7536,2076.0,
Shiraz,29.591,52.583,2.0,2008.0,3.3667,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,2.0,2008.0,35.6051,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,2.0,2008.0,24.1788,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,2.0,2008.0,4.6929,1870.0,
Yazd,31.897,54.367,2.0,2008.0,4.2849,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,2.0,2008.0,0.204,1372.0,
Zanjan,36.674,48.484,2.0,2008.0,46.4193,1638.0,
Nowshahr,36.649,51.496,2.0,2008.0,135.9012,-21.0,
Ahvaz,31.318,48.669,3.0,2008.0,0.204,20.0,Desert Climate (BWh)
Arak,34.091,49.689,3.0,2008.0,2.3465,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,3.0,2008.0,17.3435,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,3.0,2008.0,0.0,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,3.0,2008.0,0.0,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,3.0,2008.0,0.102,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,3.0,2008.0,11.0182,1070.0,
Esfahan,32.653,51.667,3.0,2008.0,0.0,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,3.0,2008.0,6.6313,155.0,
Hamadan,34.798,48.514,3.0,2008.0,5.7131,1741.0,
Ilam,33.636,46.42,3.0,2008.0,40.196,1380.0,
Karaj,35.84,50.939,3.0,2008.0,3.0606,1321.0,
Kermanshah,34.314,47.065,3.0,2008.0,13.0586,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,3.0,2008.0,2.0404,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,3.0,2008.0,6.3253,1150.0,
Mashhad,36.297,59.605,3.0,2008.0,10.7121,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,3.0,2008.0,24.4849,1332.0,
Qazvin,36.269,50.004,3.0,2008.0,5.6111,1278.0,
Qom,34.641,50.875,3.0,2008.0,2.9586,930.0,
Rasht,37.28,49.583,3.0,2008.0,38.0536,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,3.0,2008.0,18.6697,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,3.0,2008.0,7.8556,-23.0,
Semnan,35.576,53.388,3.0,2008.0,4.5909,1130.0,
Shahr-e Kord,32.326,50.859,3.0,2008.0,0.204,2076.0,
Shiraz,29.591,52.583,3.0,2008.0,0.0,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,3.0,2008.0,25.8112,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,3.0,2008.0,2.7546,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,3.0,2008.0,0.6121,1870.0,
Yazd,31.897,54.367,3.0,2008.0,0.0,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,3.0,2008.0,0.0,1372.0,
Zanjan,36.674,48.484,3.0,2008.0,10.4061,1638.0,
Nowshahr,36.649,51.496,3.0,2008.0,38.0236,-21.0,
Ahvaz,31.318,48.669,4.0,2008.0,6.3253,20.0,Desert Climate (BWh)
Arak,34.091,49.689,4.0,2008.0,27.5455,1708.0,Cold Semi-Arid Climate (BSk)
